15
0	4994	Key
1	4933	Key
2	3901	AVI
3	7	AVI
4	50	AVI
5	4986	Key
6	11	AVI
7	9	AVI
8	3	AVI
9	2	AVI
10	2156	AVI
11	2116	AVI
12	2155	AVI
13	4	AVI
14	7	AVI
105
13	14	28	1	Sparse	4	7
3	7	63	1	Sparse	7	9
3	8	21	1	Sparse	7	3
3	9	14	1	Sparse	7	2
3	13	28	1	Sparse	7	4
3	14	49	1	Sparse	7	7
6	8	33	1	Sparse	11	3
6	9	22	1	Sparse	11	2
6	13	44	1	Sparse	11	4
7	8	27	1	Sparse	9	3
7	9	18	1	Sparse	9	2
7	13	36	1	Sparse	9	4
7	14	63	1	Sparse	9	7
8	9	4	1	Sparse	3	2
8	13	12	1	Sparse	3	4
8	14	21	1	Sparse	3	7
9	13	8	1	Sparse	2	4
9	14	14	1	Sparse	2	7
10	12	4853	0.835495	-	2156	2155
10	11	4969	0.594332	-	2156	2116
11	12	4951	0.584352	-	2116	2155
4	14	350	0.0912474	-	50	7
3	4	348	0.0909617	-	7	50
4	7	450	0.0574449	-	50	9
4	6	549	0.0371421	-	50	11
4	13	200	0.00785125	-	50	4
4	8	150	0.00481957	-	50	3
4	9	100	0.00398584	-	50	2
4	10	4902	0.00326078	-	50	2156
4	12	4911	0.00315985	-	50	2155
2	4	4971	0.00314107	-	3901	50
4	11	4912	0.0029301	-	50	2116
2	11	4998	0.00289752	-	3901	2116
2	12	5000	0.00273831	-	3901	2155
2	10	5000	0.00268218	-	3901	2156
6	14	77	0.00178526	-	11	7
6	7	99	0.00172016	-	11	9
3	6	77	0.00128733	-	7	11
8	10	2640	0	Hist	3	2156
8	11	2655	0	Hist	3	2116
8	12	2657	0	Hist	3	2155
9	10	2156	0	Hist	2	2156
9	11	2158	0	Hist	2	2116
9	12	2165	0	Hist	2	2155
7	12	4473	0	Hist	9	2155
6	10	4571	0	Hist	11	2156
6	11	4551	0	Hist	11	2116
6	12	4563	0	Hist	11	2155
7	11	4486	0	Hist	9	2116
7	10	4504	0	Hist	9	2156
11	13	3887	0	Hist	2116	4
2	8	4542	0	Hist	3901	3
2	7	4874	0	Hist	3901	9
2	9	4414	0	Hist	3901	2
2	13	4671	0	Hist	3901	4
2	14	4816	0	Hist	3901	7
2	6	4866	0	Hist	3901	11
12	13	3928	0	Hist	2155	4
11	14	4312	0	Hist	2116	7
2	3	4798	0	Hist	3901	7
10	14	4343	0	Hist	2156	7
10	13	3938	0	Hist	2156	4
3	10	4215	0	Hist	7	2156
3	11	4191	0	Hist	7	2116
3	12	4205	0	Hist	7	2155
12	14	4359	0	Hist	2155	7
5	10	5000	-1	AVI	4986	2156
0	2	5000	-1	AVI	4994	3901
0	12	5000	-1	AVI	4994	2155
0	6	5000	-1	AVI	4994	11
0	11	5000	-1	AVI	4994	2116
0	10	5000	-1	AVI	4994	2156
0	9	4994	-1	AVI	4994	2
0	8	4997	-1	AVI	4994	3
0	3	5000	-1	AVI	4994	7
0	4	4999	-1	AVI	4994	50
0	7	5000	-1	AVI	4994	9
0	5	5000	-1	AVI	4994	4986
5	6	4999	-1	AVI	4986	11
1	13	4982	-1	AVI	4933	4
1	14	4991	-1	AVI	4933	7
2	5	5000	-1	AVI	3901	4986
1	11	5000	-1	AVI	4933	2116
3	5	4998	-1	AVI	7	4986
1	10	5000	-1	AVI	4933	2156
1	9	4961	-1	AVI	4933	2
1	8	4969	-1	AVI	4933	3
1	7	4994	-1	AVI	4933	9
1	6	4998	-1	AVI	4933	11
4	5	4990	-1	AVI	50	4986
0	1	5000	-1	AVI	4994	4933
1	5	4999	-1	AVI	4933	4986
0	13	4999	-1	AVI	4994	4
5	7	4999	-1	AVI	4986	9
5	8	4994	-1	AVI	4986	3
5	9	4992	-1	AVI	4986	2
1	12	5000	-1	AVI	4933	2155
5	11	5000	-1	AVI	4986	2116
5	12	5000	-1	AVI	4986	2155
5	13	4997	-1	AVI	4986	4
5	14	4999	-1	AVI	4986	7
1	4	4999	-1	AVI	4933	50
1	3	4992	-1	AVI	4933	7
1	2	4986	-1	AVI	4933	3901
0	14	5000	-1	AVI	4994	7
0
